ImageId,PredictionString
ID_1fc4b1d3b,71 0.136301 0.021273 -3.0783 -3.7517 2.81138 10.5437 35 0.168872 0.017045 -3.12232 -4.24682 5.40356 25.3461 23 0.159525 -3.12657 -3.07891 21.547 10.4063 47.0179 28 0.169877 4.56587e-06 -3.13634 -3.80907 16.9333 91.0248 16 0.169878 0.00414766 -3.13634 -0.846165 6.49685 31.9804
ID_c6af78321,70 0.163159 -0.128256 3.13627 7.91468 4.53122 17.349 7 0.132285 -0.145655 -3.13739 7.67616 5.09266 21.5264 25 0.176925 -0.0513879 -3.10852 8.50387 6.62108 29.881 60 0.176423 -0.0924043 -3.10044 -9.40682 15.8252 88.88 35 0.147139 -3.11991 -3.09013 -31.2968 8.74009 54.7612 23 0.158759 1.21507 3.04502 -47.0291 12.3778 77.413 25 0.170335 -3.00995 3.11146 -30.926 10.1536 62.8215 16 0.163159 -0.104481 3.13627 5.54612 2.78284 7.10876 2 0.176925 -0.227729 -3.10852 5.4993 7.21696 37.9064 2 0.176422 0.0510899 -3.10044 -6.29407 21.3196 121.55 46 0.176422 -0.306718 -3.10045 -8.17327 21.4212 121.414 46 0.15876 1.25999 3.04502 -42.3391 9.7486 60.4077 16 0.170331 0.0926649 3.11146 -14.8244 6.19703 33.7543 16 0.170331 0.374909 3.11146 -17.9132 7.88143 45.0705
ID_34161b401,51 0.176738 0.0158795 -3.06428 1.53488 4.13805 15.3985 35 0.166334 0.0408354 3.13079 12.6203 5.66984 21.6064 70 0.168658 0.118314 -3.115 13.3581 7.20585 29.9529 61 0.176361 0.0293901 -3.13076 12.3078 8.65731 39.7963 40 0.190725 -0.0308058 -3.08709 11.3866 8.89846 41.5269 28 0.172777 0.0256744 -3.11299 12.0952 10.5755 50.7761 18 0.178485 0.0818234 -3.01461 14.6122 16.5245 84.2441 7 0.144681 -3.05542 -3.07651 -23.7375 6.68018 36.2285 47 0.158037 -1.93658 -3.04724 -28.7896 8.35586 46.5008 70 0.162012 0.000104443 -3.01102 13.5838 14.4754 71.7173 16 0.176739 0.0263432 -3.06428 -3.69983 8.0265 40.4707 16 0.176738 0.0329313 -3.06428 -0.444339 7.16895 34.2616 16 0.176738 0.0305424 -3.06428 2.11791 8.38722 40.9941 16 0.176738 0.011531 -3.06429 1.60358 12.7198 67.2725 16 0.166334 -0.0714815 3.13078 9.58781 3.47378 12.1667 2 0.162012 0.0331975 -3.01102 10.9088 10.3544 51.2323 16 0.158036 -0.0484551 -3.04724 -30.5321 9.34574 55.9604 16 0.144676 -3.11899 -3.07651 -21.5212 5.43279 28.7475
ID_1ba1048e7,16 0.184076 -1.58861 3.13732 11.0084 3.92524 14.1736 28 0.147107 -1.50428 -3.11177 11.7054 5.31303 21.4111 7 0.136782 -3.13763 -3.10138 -4.07358 4.83773 22.9029 7 0.160645 2.99643 -3.10987 -2.90267 8.84819 50.4465 12 0.181917 -2.50454 -3.1407 -13.2551 4.96913 27.149 50 0.191555 1.7471 -3.14118 12.065 7.99091 38.9636 16 0.160647 -0.0117949 -3.10987 -0.141843 5.716 27.6301 16 0.191557 -1.74094 -3.14118 10.4743 5.78993 26.2555
ID_b018e08af,35 0.13908 3.04575 -3.10424 -3.85303 5.39261 26.4661 27 0.152278 -2.88862 -3.08221 0.724648 14.8387 89.271 60 0.203484 -0.167951 3.13474 4.80374 14.1095 82.2594 28 0.146788 -0.0100991 -3.07144 6.19724 3.81001 12.1445 50 0.157645 -0.086126 -3.09931 6.06909 4.30376 17.1617 16 0.139083 1.16555 -3.10424 -19.4602 5.91723 36.7187 6 0.139169 0.604357 -3.10456 -20.7277 7.81035 49.3484 46 0.13917 -2.13668 -3.10456 -12.4395 7.24385 44.8199 16 0.139082 -1.92325 -3.10424 -6.11864 7.01157 41.0346 16 0.203485 -0.0918311 3.13474 2.42914 9.65618 55.1424 16 0.203482 2.12612 3.13473 8.49283 16.4661 99.6749 16 0.203485 1.51782 3.13474 19.621 16.7422 98.0009 16 0.203485 -2.85904 3.13474 13.6253 9.64389 49.8051 6 0.203535 -0.453659 3.1365 19.3771 11.4431 60.6783 35 0.203443 0.911292 -3.13361 31.1646 19.8947 115.456
ID_492917036,60 0.138691 0.00684667 -3.14033 -4.14649 2.46276 8.52865 47 0.120622 3.13847 3.13285 -20.1907 8.26521 44.1914 46 0.120619 2.99067 3.13285 -25.8482 11.4718 64.2878 16 0.120619 -0.50279 3.13285 1.21658 15.8087 91.1644
ID_7e0cd0594,28 0.167723 0.0245083 -3.11788 -5.84778 3.01729 11.4095 40 0.107287 -0.0271691 -3.04537 -22.6775 6.05777 35.1826 76 0.099272 -0.142939 -3.07242 -22.5559 10.0077 62.0874 16 0.0992719 0.125688 -3.07241 -18.261 6.82612 39.358 16 0.0992716 -0.0322938 -3.07242 -26.6366 13.718 85.1696 25 0.099301 0.000348437 -3.07245 -18.2861 12.6105 76.6292 46 0.0993009 0.081714 -3.07246 -21.3205 17.7639 109.502 46 0.099301 0.0499995 -3.07246 -7.21784 11.6256 67.6831 16 0.099301 -0.000606081 -3.07246 -2.15391 6.23842 32.1202 16 0.099301 0.0416661 -3.07245 -1.72862 10.7591 60.8592 16 0.0993009 0.0886942 -3.07246 -7.99205 16.6763 99.643
ID_07836399f,27 0.175664 -0.0236722 3.13101 -3.37015 2.68187 6.59681 28 0.136605 0.0161366 -3.09113 -3.2563 3.38303 12.4147 76 0.280215 -2.60888 -3.10636 -5.94653 3.96125 18.6138 50 0.161331 -0.0327922 -3.11125 -3.97498 5.21749 22.6087 28 0.129998 0.00974343 -3.08633 -7.53913 6.20391 31.2365 66 0.144167 0.0379517 -3.07656 -4.29543 6.60352 31.6391 27 0.114677 3.11664 -3.07916 -64.4387 13.9375 94.0681 19 0.271022 -2.22676 3.06139 -7.9278 4.09798 17.0664 60 0.0956592 -0.0629328 -3.05267 -13.8112 4.60072 19.229 16 0.0956592 0.0861212 -3.05268 -13.4294 4.36187 22.2354 46 0.0956591 -0.317813 -3.05268 -7.69883 3.41666 16.7378 46 0.144167 0.056385 -3.07656 -3.78989 6.10514 31.8884 46 0.129998 0.0450159 -3.08634 -8.00951 7.78636 40.5749 16 0.129997 1.74749 -3.08633 -10.6098 11.7465 67.085 2 0.144166 2.00891 -3.07656 -6.16783 12.1508 69.544 70 0.147142 1.68722 -3.08365 -3.67736 12.6635 70.289 16 0.147142 1.50108 -3.08365 1.65854 10.6984 58.5677 46 0.14714 1.80317 -3.08365 2.53415 13.4419 73.1613 54 0.148652 -1.22423 -3.08766 5.17859 11.7384 60.2398 16 0.148652 -1.11088 -3.08766 13.2971 11.4337 59.0494
ID_fadc4fe05,35 0.143399 0.0675616 -3.09841 5.78889 4.53161 16.8089 8 0.118163 0.0590115 -3.09782 7.12692 16.7774 99.3772 28 0.125373 -0.0616539 -3.09469 -21.1704 8.21014 49.2932 70 0.169028 -0.0503471 -3.10406 -15.8965 7.84792 44.1223 70 0.10893 -0.0436447 -3.08577 -19.4191 10.608 64.9048 70 0.14497 -0.0107085 -3.10546 -15.2243 10.4791 63.0945 40 0.131954 0.0138382 -3.06591 -10.6743 9.06309 51.357 16 0.1434 1.35965 -3.09841 11.5817 8.92411 45.7863 16 0.118163 0.00198644 -3.09782 -0.10971 11.4832 64.3201 16 0.118163 0.059662 -3.09783 2.19547 20.3291 122.842 16 0.118163 -0.00892883 -3.09783 -0.670355 18.8093 114.437 16 0.125373 -0.0418791 -3.09469 -19.6186 4.69646 27.4306 46 0.10893 0.14093 -3.08577 -11.5169 7.4508 41.6209 46 0.14497 0.276855 -3.10547 -21.9771 14.9985 96.339 46 0.131954 -0.342544 -3.06592 -16.782 18.4597 112.938 16 0.131954 -0.123229 -3.06592 -15.9898 20.2205 127.744 16 0.131953 0.0402211 -3.06591 -12.6431 18.9528 116.387
ID_3279138db,35 0.162151 -3.11863 -3.13763 -10.2612 3.91651 16.454 18 0.195765 3.03753 3.11742 -11.6095 5.84613 26.1106 23 0.14695 3.00248 -3.12437 -9.21884 11.1547 59.5046 27 0.0775047 2.91103 -3.09997 0.378284 16.1318 92.3466 51 0.094419 -0.101513 -3.1101 0.820765 9.10965 45.7991 60 0.006691 2.93066 -3.12069 21.0373 20.1986 109.779 31 0.159579 -3.12427 -3.13298 13.0549 5.95047 25.8956 16 0.146942 3.06728 -3.12437 -8.9846 6.49971 32.7257 2 0.146943 3.0752 -3.12437 -8.33979 6.90868 36.8721 46 0.146951 2.97144 -3.12437 -6.18754 13.7516 76.684 6 0.00683501 -1.8969 -3.12073 16.6227 17.3957 95.2328 16 0.159577 -2.68589 -3.13298 12.5453 4.33456 17.6281 16 0.146944 3.03232 -3.12437 -7.59228 10.8306 58.3978
ID_889d06fc7,8 0.156486 -0.0254168 -3.13064 -26.2374 7.32048 45.5665 66 0.15204 0.0338178 -3.09126 -19.2482 10.7284 63.4886 16 0.152041 0.0138515 -3.09127 -0.142063 7.10878 37.5458 46 0.152041 -0.000845792 -3.09126 -6.22429 14.3647 84.4942 16 0.15204 0.0265987 -3.09126 -3.89359 15.5183 90.9473 2 0.152041 -0.0550961 -3.09127 -13.1739 11.5432 68.733
ID_860f2f283,28 0.168782 0.0934676 -3.08708 5.34805 6.05186 25.0122 70 0.149499 0.0498525 -3.04205 11.88 9.00172 38.9498 37 0.162668 -0.0891567 -3.09879 9.21827 10.983 52.1234 2 0.162668 0.0105868 -3.09879 3.82402 10.7201 52.7369 46 0.162667 -0.0897406 -3.09879 0.0370172 9.83281 50.1204
ID_acc7e1702,70 0.144195 0.623766 -3.10431 1.61703 6.44615 32.6849 66 0.0886102 -2.89181 -3.09309 -8.99531 8.80854 48.6371 35 0.190962 0.321201 -3.05939 -7.78714 12.3243 69.5812 31 0.166296 -2.88328 -3.11987 -18.5631 11.8636 69.7601 27 0.202554 1.62477 -3.11272 15.9412 6.6965 30.3931 47 0.166347 2.07287 -3.12024 -36.4538 10.5115 63.9843 66 0.14253 1.00522 -3.09835 8.53819 6.95217 32.3342
ID_406f73b8e,54 0.16114 -0.0322573 -3.09631 -3.36697 3.1688 10.4225 28 0.143795 0.0570143 -3.0963 4.26857 7.21802 33.9719 16 0.143914 0.00748589 -3.06758 -3.3452 4.79323 21.9966 28 0.146412 -0.0456324 -3.05577 -7.48809 4.48895 20.6233 28 0.159214 -0.0354924 -3.10517 -20.5856 10.9608 65.8014 28 0.16624 0.0445238 -3.13782 -19.5194 10.6498 66.6655 60 0.151399 -0.0573198 -3.09873 -26.3145 11.3094 72.8238 40 0.146876 -0.062464 -2.97886 -16.1787 7.70877 43.7301 46 0.143914 0.112624 -3.06758 -1.5809 6.43373 32.1151 46 0.143914 -0.0303735 -3.06758 -6.45416 9.59282 53.3341 16 0.143914 0.0888579 -3.06759 -7.46379 13.0428 73.6762 16 0.143914 -0.0442286 -3.06758 2.39843 11.1932 59.7078 16 0.143914 -0.0980405 -3.06758 0.547139 14.9621 80.6141 16 0.143914 -0.0316166 -3.06758 -6.69971 6.90913 35.8501 2 0.143915 -0.0585357 -3.06759 -21.1429 17.4795 109.841 66 0.146849 -0.265437 -3.07362 -21.6743 23.9623 154.131 16 0.146877 0.0738737 -2.97886 -17.2311 7.28331 42.3744
ID_d2799a5f0,9 0.19373 -3.13016 -3.00852 -21.6409 5.50103 31.8437 40 0.233997 2.76281 3.14125 -10.6116 7.38766 43.528 76 0.109574 2.46337 -3.06395 -5.31727 6.22142 33.7846 14 0.196315 2.31601 -3.09588 -0.175538 7.06348 38.7212 71 0.139337 2.36838 -3.08553 1.67429 7.90668 42.5955 6 0.128192 1.57418 -3.09893 24.3473 9.06434 41.7574 16 0.193726 2.28399 -3.00853 -6.46077 3.00562 12.807 54 0.222953 1.95273 -3.06998 -12.9634 5.84383 32.9203 46 0.193726 -2.08393 -3.00852 -14.5271 5.19787 26.9267 16 0.139334 0.677852 -3.08552 7.04482 8.49058 43.7082 46 0.139333 -2.12828 -3.08553 5.94091 12.3366 66.042
ID_24bc6b53c,70 0.0936696 0.0076304 -3.08634 0.0603362 5.31266 24.6056 9 0.179819 -1.42534 -3.11777 10.243 8.29676 39.705 14 0.169756 3.12353 -3.14 -4.2857 5.55154 27.5198 35 0.160999 3.13454 -3.11177 -7.54303 5.21407 24.2812 35 0.15624 -3.12854 -3.09172 -10.7767 4.93471 23.6941 28 0.166461 -3.10636 -3.11778 -13.6646 4.74573 23.7664 76 0.106333 3.12253 -3.13566 -8.68411 8.06084 40.9833 8 0.141084 -3.13076 -3.12658 -4.24222 6.71153 34.9524 46 0.17982 -1.34656 -3.11777 9.78253 8.17785 39.8273 2 0.0936695 -0.20378 -3.08634 -0.608154 14.431 81.506 16 0.160999 -3.11324 -3.11177 -9.98265 5.45315 27.5272 2 0.106338 3.12515 -3.13566 -7.77913 6.04934 30.4108
ID_a38d7e70d,50 0.212768 0.01076 -3.05465 12.0703 7.16956 30.2589 31 0.209144 -0.08849 -3.04641 8.16848 10.2752 53.3803 61 0.134391 0.0172918 -3.0926 -6.12391 6.80845 37.7512 66 0.125478 0.299786 3.12403 -8.18053 21.5619 127.973 16 0.212768 0.0732628 -3.05465 6.52526 3.64416 10.545 46 0.212768 0.143701 -3.05465 12.1859 6.23154 24.4619 16 0.125478 -0.0977213 3.12403 -1.88669 11.4613 64.6223 46 0.125478 -0.295877 3.12403 0.705632 15.5562 90.4814 2 0.125478 -0.153789 3.12403 -4.0862 15.2804 88.7494 56 0.133975 -3.10135 -3.09146 -48.8913 11.252 76.8691
ID_cf385aa39,35 0.170405 -0.0849958 -3.05513 5.23028 3.17049 8.7384 35 0.183638 -0.0271782 -3.0648 5.63 4.49578 16.5788 28 0.165069 -3.12119 -3.13667 -11.3733 6.19518 31.2274 8 0.182356 3.13319 -3.08949 -11.5429 9.40565 50.6311 46 0.165071 3.05699 -3.13667 -11.9163 3.52044 15.2061 16 0.182358 -0.00205755 -3.08949 -1.24471 6.78592 33.8843 2 0.182358 0.124 -3.08949 -5.42397 9.68969 51.1706 16 0.182358 0.0755596 -3.08949 -4.00776 8.96336 48.6429
ID_436cc5d7c,71 0.150878 3.10984 3.12395 -15.113 8.26961 45.3454 28 0.172959 -0.0150445 -3.07884 -3.77056 5.98797 28.1831 70 0.172804 0.0582844 -3.06062 0.521019 6.52296 30.1155 51 0.137713 -1.58682 3.13693 16.9421 7.86192 37.2214 48 0.132152 1.70804 3.12469 19.1893 11.3366 58.9612 16 0.150872 1.4088 3.12395 -24.4095 8.17088 47.7449 46 0.150873 3.05571 3.12395 -26.2251 10.3156 60.025 46 0.172804 0.205701 -3.06062 -4.31955 13.9961 80.5816 46 0.172804 -0.104618 -3.06063 -2.80385 25.1819 145.874 46 0.172804 -0.490979 -3.06062 3.22683 18.26 98.6201 16 0.137714 -1.52184 3.13692 13.3046 4.04752 16.4337 2 0.137717 -0.873788 3.13692 15.4136 5.42789 24.062 16 0.137715 -1.36458 3.13693 16.7122 6.26067 27.6278 16 0.137719 -1.57957 3.13694 13.4928 5.44682 24.7095 2 0.137713 -1.62229 3.13693 16.454 6.7399 32.6056 60 0.133221 0.92091 3.14091 17.004 11.2848 59.1597 46 0.133221 0.199263 3.14091 18.5219 15.7125 82.3106 46 0.150876 2.422 3.12395 -30.5428 8.2961 48.9312
ID_90885c6ba,19 0.222865 0.00405865 -3.07786 0.538148 3.13391 9.18458 70 0.183212 -0.0154327 -3.02012 5.34651 4.20713 15.0687 71 0.246674 -0.0396355 -2.95208 5.2001 5.34729 21.9145 56 0.140894 0.0390021 -3.09494 -0.270921 4.6103 21.2337 66 0.135194 -3.08987 3.13188 -9.21016 3.6303 15.8733 66 0.150513 -3.09985 3.11277 -9.27368 4.74086 22.3463 71 0.154297 -3.133 3.12807 -9.41689 6.33076 32.4965 23 0.157841 -3.0773 -3.11453 -11.4284 12.954 68.9057 46 0.246674 0.0937465 -2.95208 6.30099 7.73681 33.7145 16 0.140895 -0.103873 -3.09494 4.0764 11.5187 58.8782 16 0.154299 -3.11493 3.12807 -8.07628 5.38882 27.7328
ID_7ec29eaad,28 0.120862 -0.0423434 -3.04604 -3.37028 2.68437 8.4366 60 0.128133 -0.0319041 -3.1105 -1.21013 8.43222 45.6332 16 0.128134 -0.0325608 -3.1105 -0.425584 27.2621 159.403 46 0.128133 -0.149937 -3.1105 2.51998 33.0017 191.064 16 0.128134 -0.0468666 -3.11051 4.3495 26.0987 150.992 16 0.128134 0.0355414 -3.1105 6.87737 30.0029 173.667 6 0.128312 3.14001 -3.11124 -19.3846 12.1187 74.3842 16 0.128305 3.06156 -3.11124 -13.5921 10.354 64.6145 23 0.130465 0.956948 -3.1226 73.3854 32.9931 105.873
ID_58c14b84d,46 0.0791542 -0.0168535 -3.10169 -2.97421 5.57773 27.8379 28 0.137003 -0.0205695 -3.11298 -2.5274 8.04976 41.4835 37 0.165748 -3.10758 -3.132 -7.12389 3.03605 13.641 37 0.139547 -3.08827 -3.11972 -24.6298 6.68554 36.6941 31 0.153989 -3.13432 -3.12929 -7.16541 6.4951 33.4318 31 0.130283 -3.12422 -3.11588 -11.1146 10.9791 61.0362 37 0.141253 -3.11005 -3.0561 -22.5217 12.3285 73.1368 12 0.146654 0.0764382 3.10324 12.2526 5.65046 23.1779 71 0.20223 0.0178939 -3.03096 14.3289 8.9451 40.2332 9 0.153985 0.0771112 -2.9908 14.0644 9.68828 46.7844 35 0.156378 0.0726012 -3.08978 13.0172 12.2622 62.1793 16 0.137004 -0.0139992 -3.11298 0.223993 4.76506 21.5622 16 0.137004 -0.0552561 -3.11298 -0.199532 14.8194 83.2791 16 0.137004 -0.0814923 -3.11298 2.47963 26.3295 152.955 46 0.137004 -0.232757 -3.11298 -4.28978 27.5413 161.603 16 0.141246 3.04615 -3.0561 -9.81613 4.86362 24.4573 2 0.141246 3.12199 -3.0561 -14.037 7.39028 40.4319 46 0.130282 3.12895 -3.11588 -10.0196 12.6528 69.1488 46 0.141251 3.07589 -3.0561 -30.6207 15.7732 92.5299 16 0.141252 -3.12418 -3.0561 -26.2652 15.499 91.6251 71 0.142891 3.09369 -3.05889 -29.2448 18.1816 109.18 16 0.146653 0.00507502 3.10324 10.6364 3.86085 14.0575 16 0.146654 -1.48551 3.10324 29.4932 8.28023 39.4158 2 0.146654 -1.88223 3.10324 22.3705 6.48225 31.8003 47 0.146795 -1.82163 3.10379 23.4763 7.18705 35.362 2 0.156377 0.0117069 -3.08977 12.9384 12.9208 67.3964 6 0.156149 -0.0224274 -3.08908 12.9211 13.7911 72.8383 2 0.15615 0.109088 -3.08908 14.6842 16.968 91.9047 70 0.155186 0.0688881 -3.08628 15.1935 19.0577 102.276 70 0.153067 0.122974 -3.08062 14.8325 22.1154 121.852 16 0.153067 0.0018605 -3.08062 11.0257 15.188 82.7505
ID_3c87c58e6,31 0.140921 -3.092 -3.11471 -4.25719 2.87221 10.3433 50 0.18035 0.12584 -3.06765 -1.43047 6.88103 34.097 40 0.070513 -0.326385 -3.13851 2.13634 14.589 87.1288 16 0.18035 -0.0264306 -3.06765 -0.0958172 3.17578 11.8147 46 0.18035 0.12584 -3.06765 -4.68403 12.981 76.6711 16 0.0705129 -0.0118854 -3.13851 -0.286738 11.0071 64.2229
ID_9235ffb82,35 0.166124 -3.11988 -3.12026 -8.22428 4.90339 22.929 2 0.166122 -0.0971224 -3.12025 -1.04138 7.75029 41.4954 46 0.166122 0.517348 -3.12025 1.30649 21.753 124.541
ID_2ebb8e755,66 0.161985 0.0177778 -3.07675 6.33133 10.3588 51.6693 28 0.163914 -1.36664 -3.12605 10.7459 9.10414 43.9444 35 0.172482 3.13981 -3.11707 -3.83854 6.74812 32.3645 35 0.16783 3.12905 -3.1384 -9.35312 5.82254 27.5649 35 0.162944 1.84881 -3.06765 -14.6228 4.0137 18.8473 40 0.209756 -0.744318 -3.1172 -12.2349 4.1815 19.7804 16 0.200104 -1.14125 -3.07374 -12.2476 4.84854 24.4562 16 0.200105 -1.67954 -3.07374 -11.1696 4.94304 25.5028 16 0.167832 -0.653812 -3.1384 -10.1695 5.64232 28.9669 16 0.167831 -0.88271 -3.13841 -12.0942 7.55861 39.6848 16 0.172481 1.69295 -3.11707 -10.6973 9.07174 49.5955
ID_241af506f,28 0.177711 -1.55075 3.14113 12.6968 5.64552 22.7456 70 0.135674 -0.0684616 -3.05183 4.91305 6.61954 31.0966 28 0.160907 -0.00816475 -3.08545 5.37474 9.54455 47.8385 70 0.162583 -0.00950499 -3.06704 5.22345 10.8668 56.0641 35 0.144552 3.10048 -3.08628 -4.74932 3.0549 11.8395 28 0.121601 1.57771 -3.05293 -16.1479 4.58644 23.308 50 0.160245 0.111931 3.10975 -9.03486 6.91735 34.5876 19 0.278799 0.575011 3.08365 -8.67921 8.15836 42.8578 46 0.162583 0.0677379 -3.06704 8.32902 20.4042 109.078 43 0.16822 0.000230746 -3.08094 4.74885 12.8669 68.098 2 0.16822 -0.666582 -3.08093 4.62697 12.4141 68.1888 46 0.2788 0.170173 3.08365 -7.68574 7.93116 43.0686 40 0.274563 0.000917129 3.0657 -9.04823 10.249 55.5516 2 0.274564 -0.0928724 3.0657 -9.1049 11.5502 64.4121 6 -0.0471052 0.510712 2.86082 -5.99376 10.7107 60.6258
ID_047cb5288,47 0.169525 1.37897 3.09213 11.5937 5.09756 18.3454 37 0.170751 -0.0109668 -3.09785 3.35293 3.78443 12.7377 28 0.15289 -0.0422324 -3.07315 3.41604 5.25737 21.5197 61 0.115921 0.377134 3.12698 3.70174 12.5609 68.2504 27 0.178144 -3.10166 3.14023 -9.61127 6.70926 33.9865 18 0.169257 -3.11576 3.13718 -10.4178 6.16899 29.7067 37 0.148032 3.13878 -3.09849 -9.75795 4.8209 22.3141 8 0.168596 -3.02621 -3.06579 -8.672 3.29208 14.7176 16 0.169526 -0.0378052 3.09213 5.29597 2.66587 7.3174 16 0.169527 -1.80588 3.09213 9.01017 3.55477 12.2491 48 0.171106 0.886602 3.09797 12.2132 5.66069 22.0219 2 0.171107 0.0175868 3.09797 5.93149 4.74732 18.278 16 0.170751 0.0403655 -3.09784 5.70966 5.59661 23.3996 46 0.15289 0.00810767 -3.07315 4.15246 7.83064 34.9861 6 0.153464 0.0404463 -3.07446 6.19855 7.21276 33.5855 2 0.15289 0.0328357 -3.07315 5.44216 9.89815 51.277 2 0.15289 -0.196748 -3.07315 6.68747 13.567 71.6847 46 0.115921 0.408209 3.12698 -11.5974 23.2039 133.361 16 0.11592 -0.00678227 3.12698 -6.92283 9.77314 54.1378 2 0.115916 -3.11641 3.12699 -9.99504 11.3793 63.272 2 0.11592 3.07943 3.12699 -10.1218 10.7547 59.0892 46 0.115922 3.13858 3.12699 -11.4435 9.95296 53.651 47 0.115923 3.1095 3.12698 -10.5607 8.23782 43.138
ID_dd9e405c4,37 0.150992 -3.12988 3.1086 13.715 7.31151 34.25 71 0.253478 -0.107766 -3.07753 0.156523 8.51299 40.8744 51 0.383344 0.996708 3.08507 -11.2008 4.28358 18.6561 35 0.163289 -3.12097 3.13922 -10.3989 4.99912 23.3355 18 0.187154 3.04655 3.10518 -11.6163 7.02893 33.774 70 0.136723 3.06098 3.13091 -10.1067 9.68321 52.822 70 0.150884 -2.18873 3.1081 14.7083 5.46038 24.2005 46 0.136729 2.63089 3.13091 -19.0825 17.0894 88.2748 16 0.136722 2.98787 3.13091 -7.33291 9.81413 53.7905 2 0.136724 2.9918 3.13091 -8.14427 12.7596 70.7274 2 0.136724 2.93169 3.13091 -5.60327 13.3466 76.0794
ID_6adb8aedc,23 0.153981 3.13667 3.12073 -5.64604 3.12662 10.5852 31 0.114514 3.10686 -3.12659 -5.12523 3.73618 15.8796 31 0.144623 3.10059 -3.13092 -4.84546 4.80319 22.8912 50 0.1027 3.10947 -3.10631 -4.61289 5.93325 30.9525 14 0.190583 -3.11236 -3.14045 -4.01336 8.57724 49.3657 70 0.105367 3.00619 3.08369 -4.76763 17.4294 101.08 46 0.144624 3.05323 -3.13092 -11.6415 9.40648 52.008 46 0.190582 3.07052 -3.14045 -4.94102 8.74396 46.3799 6 0.190565 -3.1244 3.13872 -4.54672 8.54326 46.8184 46 0.190576 3.10613 -3.14045 -5.1331 13.0566 75.2759 16 0.105368 -0.103896 3.0837 -0.28585 9.44254 54.1474 46 0.105368 -0.10983 3.0837 5.74349 15.9355 91.0359 2 0.105369 0.0965535 3.08369 4.77703 9.66661 53.4234 2 0.105368 0.0891385 3.08369 4.69166 8.79009 47.5638
ID_7c473efbd,50 0.158544 -3.13108 -3.11833 -10.5583 4.61704 21.6736 71 0.165167 3.11793 -3.13753 -7.18389 5.53887 25.2889 66 0.138321 3.11407 3.1199 -11.8219 11.7082 63.6237 35 0.168065 -0.0268986 -3.05816 6.18951 5.64897 23.7315 28 0.15502 -0.0406528 -3.09654 6.1681 4.60325 17.1724 16 0.138316 -3.07468 3.1199 -7.70618 19.0444 107.508 46 0.138318 0.210017 3.1199 1.36592 25.6501 144.834
ID_0f458808b,16 0.154413 0.0120265 -3.05801 5.07879 3.15646 9.65733 28 0.144753 -0.00104423 -3.05854 5.407 4.30884 16.4594 40 0.162975 0.441835 -3.07924 3.64522 6.60229 33.0511 47 0.166831 -3.0691 -3.13412 -9.2139 16.8082 96.8682 70 0.161048 3.13404 -3.12546 -8.75402 11.3831 66.6936 54 0.133639 -3.13398 3.12019 -8.95827 8.73888 48.737 8 0.172143 -3.10559 -3.10173 -8.22276 6.17375 33.6936 8 0.144346 -3.10872 3.13201 -7.9013 4.95607 26.1171 51 0.160608 -3.13433 3.13174 -9.02881 4.73765 23.1086 35 0.141588 3.05261 -3.11875 -8.87555 3.92544 16.8534 60 0.165115 -0.634631 -3.0852 4.55728 9.34822 50.0194 2 0.165115 0.0183897 -3.0852 0.0743457 8.72834 46.8985 2 0.133641 -3.13676 3.12019 -8.16183 8.90806 50.9713 6 0.133661 3.07075 3.12031 -9.13482 7.83147 42.2492 16 0.141589 1.73937 -3.11875 -16.3812 5.11398 26.7299
ID_89bf3614e,28 0.147539 -0.0298265 -3.1035 15.0416 6.51993 25.5337 76 0.119253 -3.12902 -3.0984 -10.8951 7.0536 35.9546 35 0.153713 3.06204 3.13975 -26.7358 7.66196 43.2819 2 0.14754 -0.0685404 -3.10351 15.1716 9.26418 44.2003 2 0.119251 -0.0826187 -3.0984 0.868224 13.6932 76.9748 16 0.11925 -3.11801 -3.0984 -7.36548 8.27456 44.6879
ID_4a9cdac42,19 0.179221 0.546769 -3.13218 -8.3283 4.44975 17.9108 51 0.130946 0.736298 -3.07968 -46.4614 12.0121 65.217 28 0.188578 0.589202 -3.14072 -6.35145 5.52199 24.9178 40 0.13012 0.753084 -3.12165 -13.6225 7.55056 37.8559 61 0.179751 0.672498 -3.09617 -20.7714 6.95523 35.6249 47 0.298528 0.819217 -3.13123 -6.76932 11.7832 62.7215 47 0.221619 2.41617 3.0579 -3.20494 14.2017 73.9711 8 0.297937 1.59546 3.11986 -11.818 12.5691 65.8082 46 0.297935 1.81926 3.11986 -14.1406 12.486 66.9507 46 0.179751 0.802906 -3.09617 -31.7331 9.61432 52.1014 46 0.221624 2.02698 3.05791 -0.949667 20.8199 111.973
